Date,Ticker,Close,Daily_Return,MA_7,MA_21,Volatility_30
2024-05-21 00:00:00,HDFCBANK.NS,719.672180175781,-0.00362000914656715,717.145638602121,729.065761021205,13.1523034564461
2024-05-22 00:00:00,HDFCBANK.NS,719.869506835938,0.000274189645774626,718.646772112165,727.856599353609,13.2099649129402
2024-05-23 00:00:00,HDFCBANK.NS,736.346801757813,0.022889280300673,721.279044015067,727.874726795015,12.5983771473394
2024-05-24 00:00:00,HDFCBANK.NS,748.482788085938,0.0164813458809815,725.243321010045,728.577366420201,12.3839070709088
2024-05-27 00:00:00,HDFCBANK.NS,753.662780761719,0.00692065703879153,731.529776436942,729.431649344308,12.3842382899299
2024-05-28 00:00:00,HDFCBANK.NS,755.044067382813,0.0018327648072228,736.480712890625,730.373724074591,12.7677569299274
2024-05-29 00:00:00,HDFCBANK.NS,744.092163085938,-0.0145049868875035,739.595755440848,730.816295805432,12.8915448138588
2024-05-30 00:00:00,HDFCBANK.NS,747.323425292969,0.00434255642961,743.545933314732,730.956179664249,13.1532699348401
2024-05-31 00:00:00,HDFCBANK.NS,755.562072753906,0.0110242060961862,748.644871303013,731.706231980097,13.784276011711
2024-06-03 00:00:00,HDFCBANK.NS,775.615966796875,0.0265416896455316,754.254752022879,733.129650297619,15.6862848556549
2024-06-04 00:00:00,HDFCBANK.NS,731.684875488281,-0.0566402616619918,751.855050223214,732.754281180246,15.5756741845694
2024-06-05 00:00:00,HDFCBANK.NS,765.552062988281,0.0462865758669661,753.553519112723,733.920947846912,16.5481968842754
2024-06-06 00:00:00,HDFCBANK.NS,769.449340820313,0.00509080704037095,755.61141531808,735.655596051897,17.6336625401807
2024-06-07 00:00:00,HDFCBANK.NS,776.183288574219,0.00875164536072923,760.195861816406,738.255533854167,19.0084017163379
2024-06-10 00:00:00,HDFCBANK.NS,770.23876953125,-0.00765865373614049,763.469482421875,741.387018112909,19.8611521829472
2024-06-11 00:00:00,HDFCBANK.NS,771.965393066406,0.00224167310638886,765.812813895089,744.368152436756,20.6947490787648
2024-06-12 00:00:00,HDFCBANK.NS,776.578002929688,0.00597515109447978,765.950247628348,747.161347888765,21.6866688177363
2024-06-13 00:00:00,HDFCBANK.NS,779.834045410156,0.0041928080220984,772.82870047433,749.975690569196,22.7509540066989
2024-06-14 00:00:00,HDFCBANK.NS,787.801330566406,0.0102166418652055,776.007167271205,753.69682094029,24.144512216875
2024-06-18 00:00:00,HDFCBANK.NS,793.178588867188,0.00682565272759207,779.39705984933,757.163062686012,25.6735285500763
2024-06-19 00:00:00,HDFCBANK.NS,817.869873046875,0.0311295394583853,785.352286202567,761.714634486607,28.708339631562
2024-06-20 00:00:00,HDFCBANK.NS,823.543151855469,0.00693665214425693,792.96719796317,766.660871233259,31.538958243034
2024-06-21 00:00:00,HDFCBANK.NS,821.767211914063,-0.00215646252100452,800.081743512835,771.513142903646,33.4378841484146
2024-06-24 00:00:00,HDFCBANK.NS,825.0478515625,0.00399217637412939,807.006007603237,775.737002418155,34.3721712420262
2024-06-25 00:00:00,HDFCBANK.NS,844.263122558594,0.0232898867134837,816.210161481585,780.297970726376,36.3648914570462
2024-06-26 00:00:00,HDFCBANK.NS,839.40380859375,-0.00575568662778647,823.58194405692,784.380876813616,37.8116281338195
2024-06-27 00:00:00,HDFCBANK.NS,836.764465332031,-0.00314430698871909,829.808497837612,788.272324335007,38.7590492039208
2024-06-28 00:00:00,HDFCBANK.NS,830.671875,-0.00728112937923779,831.637355259487,792.395167759487,38.4291389059166
2024-07-01 00:00:00,HDFCBANK.NS,841.229064941406,0.0127092179946579,834.163914271763,796.866864885603,38.7897134673318
2024-07-02 00:00:00,HDFCBANK.NS,853.759704589844,0.014895633271195,838.734270368304,801.542942592076,39.5134744855884
2024-07-03 00:00:00,HDFCBANK.NS,872.531005859375,0.0219866329701625,845.517578125,806.157944452195,40.7582758787927
2024-07-04 00:00:00,HDFCBANK.NS,852.057800292969,-0.0234641582120532,846.631103515625,811.889988490513,40.2049702252784
2024-07-05 00:00:00,HDFCBANK.NS,813.059875488281,-0.0457691072029134,842.867684500558,814.152265276228,38.9236256004428
2024-07-08 00:00:00,HDFCBANK.NS,806.769897460938,-0.00773618059010269,838.582746233259,815.929434640067,37.9555821720445
2024-07-09 00:00:00,HDFCBANK.NS,807.337219238281,0.000703201469377108,835.249223981585,817.412955147879,37.0904162956109
2024-07-10 00:00:00,HDFCBANK.NS,802.20654296875,-0.00635505975355876,829.674577985491,818.935230073475,36.1589608881
2024-07-11 00:00:00,HDFCBANK.NS,800.134643554688,-0.00258275057991295,822.013854980469,820.276622953869,34.5780195219343
2024-07-12 00:00:00,HDFCBANK.NS,800.529235839844,0.000493157355871044,811.727887834821,821.417157854353,33.0066805284461
2024-07-15 00:00:00,HDFCBANK.NS,800.233276367188,-0.000369704764555858,804.324384416853,822.388549804688,31.7371453701791
2024-07-16 00:00:00,HDFCBANK.NS,799.073913574219,-0.00144878103324058,802.326389857701,822.925339471726,31.2583188458422
2024-07-18 00:00:00,HDFCBANK.NS,796.632019042969,-0.0030559057050524,800.878121512277,823.089788527716,28.0498861639429
2024-07-19 00:00:00,HDFCBANK.NS,792.931945800781,-0.00464464539930566,798.82022530692,821.902268182664,27.0425658044722
2024-07-22 00:00:00,HDFCBANK.NS,810.321899414063,0.0219312057048214,799.979561941964,821.272684733073,25.9684247422238
2024-07-23 00:00:00,HDFCBANK.NS,798.407958984375,-0.0147027254703376,799.732892717634,820.160339355469,25.2586891498858
2024-07-24 00:00:00,HDFCBANK.NS,791.328674316406,-0.00886675112429245,798.418526785714,818.554664248512,24.3583529910917
2024-07-25 00:00:00,HDFCBANK.NS,797.519897460938,0.00782383268226641,798.030901227679,816.328796386719,23.3371098900039
2024-07-26 00:00:00,HDFCBANK.NS,798.284606933594,0.000958859427947634,797.918143136161,814.370739164807,22.4943840711999
2024-07-29 00:00:00,HDFCBANK.NS,791.822021484375,-0.00809559071174267,797.23100062779,812.230622791109,21.9758165171487
2024-07-30 00:00:00,HDFCBANK.NS,797.002014160156,0.0065418648828062,797.812438964844,810.627296084449,21.6576322508251
2024-07-31 00:00:00,HDFCBANK.NS,797.100646972656,0.00012375478448939,795.923688616071,808.525942847842,21.535865561426
2024-08-01 00:00:00,HDFCBANK.NS,808.471923828125,0.0142657980502917,797.361397879464,806.369381859189,21.5648314655675
2024-08-02 00:00:00,HDFCBANK.NS,818.51123046875,0.0124176317627565,801.244620186942,803.797011602493,21.5173011822763
2024-08-05 00:00:00,HDFCBANK.NS,797.100646972656,-0.0261579593524113,801.184727260045,801.180004301525,21.7072983448601
2024-08-06 00:00:00,HDFCBANK.NS,789.922607421875,-0.00900518595492683,799.990155901228,800.078229631696,22.0256934679578
2024-08-07 00:00:00,HDFCBANK.NS,800.923950195313,0.0139271147199386,801.290431431362,799.799851190476,21.3279438329514
2024-08-08 00:00:00,HDFCBANK.NS,810.395874023438,0.0118262462070402,803.203839983259,799.945501418341,20.6843481504638
2024-08-09 00:00:00,HDFCBANK.NS,814.095886230469,0.00456568490244342,805.631731305804,800.51166062128,20.1149030855443
2024-08-12 00:00:00,HDFCBANK.NS,818.979797363281,0.00599918414454422,807.13285609654,801.409048897879,19.8154193525025
2024-08-13 00:00:00,HDFCBANK.NS,790.909301757813,-0.0342749548839204,803.189723423549,800.950956798735,19.159669149593
2024-08-14 00:00:00,HDFCBANK.NS,793.178588867188,0.00286921282166168,802.629429408482,800.615019298735,17.2907957926272
2024-08-16 00:00:00,HDFCBANK.NS,805.166564941406,0.0151138422575676,804.807137625558,800.905145554315,12.0240043149988
2024-08-19 00:00:00,HDFCBANK.NS,804.895263671875,-0.000336950491170722,805.37446812221,801.298633393787,7.94315932879235
2024-08-20 00:00:00,HDFCBANK.NS,807.92919921875,0.00376935445368929,805.022086007254,802.012788318452,7.75126008209354
2024-08-21 00:00:00,HDFCBANK.NS,802.05859375,-0.00726623752975725,803.302472795759,801.619297572545,7.69250804589397
2024-08-22 00:00:00,HDFCBANK.NS,804.77197265625,0.00338301830738286,801.272783551897,801.922345842634,7.64063941129859
2024-08-23 00:00:00,HDFCBANK.NS,801.688598632813,-0.00383136357651776,802.812683105469,802.415675571987,7.63929517594038
2024-08-26 00:00:00,HDFCBANK.NS,809.039245605469,0.00916895535896598,805.078491210938,802.964215959821,7.7585962777977
2024-08-27 00:00:00,HDFCBANK.NS,807.953918457031,-0.00134150123659979,805.476684570313,803.424659365699,7.83720865337673
2024-08-28 00:00:00,HDFCBANK.NS,807.633239746094,-0.000396902228718573,805.867824009487,804.177574521019,7.8974544410775
2024-08-29 00:00:00,HDFCBANK.NS,808.348571777344,0.000885713955352913,805.927734375,804.717886788504,7.9529098998906
2024-08-30 00:00:00,HDFCBANK.NS,807.534606933594,-0.00100694783434862,806.710021972656,805.21474202474,7.92807538147039
2024-09-02 00:00:00,HDFCBANK.NS,802.625854492188,-0.00607868987812916,806.403433663504,804.936357770647,7.71363006006807
2024-09-03 00:00:00,HDFCBANK.NS,807.756530761719,0.00639236356618162,807.270281110491,804.42422921317,7.64737127088566
2024-09-04 00:00:00,HDFCBANK.NS,809.951965332031,0.00271794097194385,807.400669642857,805.036196754092,7.69463993430735
2024-09-05 00:00:00,HDFCBANK.NS,811.752502441406,0.00222301714971071,807.943324497768,806.075715564546,7.49475284602612
2024-09-06 00:00:00,HDFCBANK.NS,807.559204101563,-0.00516573503282354,807.932747977121,806.391680036272,7.41671631303446
2024-09-09 00:00:00,HDFCBANK.NS,812.270568847656,0.00583407968377415,808.493033272879,806.480951218378,7.45427249627561
2024-09-10 00:00:00,HDFCBANK.NS,814.169921875,0.00233832555331693,809.440935407366,806.48447672526,7.22198699021041
2024-09-11 00:00:00,HDFCBANK.NS,810.987915039063,-0.00390828345587794,810.635515485491,806.103910900298,7.09862199729498
2024-09-12 00:00:00,HDFCBANK.NS,822.1865234375,0.0138086008321075,812.696943010603,807.593302408854,7.45515286833455
2024-09-13 00:00:00,HDFCBANK.NS,821.865844726563,-0.000390031582610679,814.39892578125,808.959362211682,7.91901466525461
2024-09-16 00:00:00,HDFCBANK.NS,824.332458496094,0.00300123649785191,816.196062360491,809.872023809524,8.25303805524086
2024-09-17 00:00:00,HDFCBANK.NS,823.271850585938,-0.00128662640810143,818.440726143973,810.74709937686,8.47730982607516
2024-09-18 00:00:00,HDFCBANK.NS,836.098510742188,0.0155801029114758,821.844717843192,812.08849516369,9.13605177850843
2024-09-19 00:00:00,HDFCBANK.NS,842.857116699219,0.0080835043600685,825.942888532366,814.031281970796,10.7108905004172
2024-09-20 00:00:00,HDFCBANK.NS,858.989013671875,0.0191395393751098,832.800188337054,816.613045828683,13.6940738384028
2024-09-23 00:00:00,HDFCBANK.NS,868.1650390625,0.0106823547735503,839.368547712054,819.778590611049,16.8989786431385
2024-09-24 00:00:00,HDFCBANK.NS,872.235046386719,0.00468805715629116,846.564147949219,822.787914457775,19.7911976275548
2024-09-25 00:00:00,HDFCBANK.NS,877.686340332031,0.00624979925754506,854.186131068638,826.108505975632,22.0380004102656
2024-09-26 00:00:00,HDFCBANK.NS,879.832275390625,0.00244499083554375,862.266191755022,829.546555292039,23.9911810386517
2024-09-27 00:00:00,HDFCBANK.NS,864.637756347656,-0.0172697904679875,866.343226841518,832.22699265253,24.9252048397939
2024-09-30 00:00:00,HDFCBANK.NS,854.47509765625,-0.0117536605552997,868.002938406808,834.462254115513,25.2211128947115
2024-10-01 00:00:00,HDFCBANK.NS,851.589050292969,-0.00337756755135103,866.94580078125,836.793834867932,25.3941633008826
2024-10-03 00:00:00,HDFCBANK.NS,829.783813476563,-0.0256053513239804,861.462768554688,837.842753092448,24.9529430490741
2024-10-04 00:00:00,HDFCBANK.NS,817.771240234375,-0.014476750506687,853.682224818638,838.215099516369,24.6498759469789
2024-10-07 00:00:00,HDFCBANK.NS,798.111938476563,-0.0240400992240545,842.314453125,837.565548851376,24.7891403786692
2024-10-08 00:00:00,HDFCBANK.NS,814.515197753906,0.020552579765508,832.98344203404,837.896786644345,24.6634247262322
2024-10-09 00:00:00,HDFCBANK.NS,805.684631347656,-0.0108414998647061,824.56156703404,837.583170572917,24.7309328590287
2024-10-10 00:00:00,HDFCBANK.NS,820.114501953125,0.017910073053438,819.652910505022,837.866245814732,24.4746257052712
2024-10-11 00:00:00,HDFCBANK.NS,814.490600585938,-0.00685745874971608,814.353131975446,838.033040364583,24.3242476027661
2024-10-14 00:00:00,HDFCBANK.NS,832.793151855469,0.0224711632723135,814.783037458147,838.538117908296,23.9861267210984
2024-10-15 00:00:00,HDFCBANK.NS,830.81982421875,-0.00236952913496246,816.647120884487,838.964497884115,23.4298724922793
2024-10-16 00:00:00,HDFCBANK.NS,838.565185546875,0.00932255237819854,822.426156180246,839.642246791295,23.0508327843142
2024-10-17 00:00:00,HDFCBANK.NS,825.417846679688,-0.0156783743157825,823.983677455357,839.744437081473,22.7168539025397
2024-10-18 00:00:00,HDFCBANK.NS,829.709838867188,0.00519978118326966,827.415849958147,839.440214611235,22.3894527951085
2024-10-21 00:00:00,HDFCBANK.NS,852.822387695313,0.0278561826622194,832.088405064174,839.914751325335,22.1230455254786
2024-10-22 00:00:00,HDFCBANK.NS,845.841796875,-0.00818528092253419,836.567147391183,839.288693382626,21.7980243404942
2024-10-23 00:00:00,HDFCBANK.NS,856.325134277344,0.0123939694645913,839.928859165737,838.724888392857,21.7044084372109
2024-10-24 00:00:00,HDFCBANK.NS,863.15771484375,0.00797895599803023,844.548557826451,838.292634509859,21.6083774789511
2024-10-25 00:00:00,HDFCBANK.NS,860.074401855469,-0.00357213164553525,847.621303013393,837.453970772879,21.6877638134755
2024-10-28 00:00:00,HDFCBANK.NS,855.535705566406,-0.00527709728282927,851.923854282924,836.29699125744,21.5704128507056
2024-10-29 00:00:00,HDFCBANK.NS,864.243041992188,0.0101776423463432,856.857169015067,836.278195335751,21.6994879026404
2024-10-30 00:00:00,HDFCBANK.NS,855.733093261719,-0.00984670783215363,857.272984095982,836.338099888393,21.5045189242721
2024-10-31 00:00:00,HDFCBANK.NS,856.275695800781,0.000634079181154853,858.763541085379,836.561273484003,21.5643272081009
2024-11-01 00:00:00,HDFCBANK.NS,857.065124511719,0.000921932871397492,858.869253976004,837.860383533296,21.6763918533418
2024-11-04 00:00:00,HDFCBANK.NS,845.619750976563,-0.0133541468528157,856.363830566406,839.186503092448,21.5227836483744
2024-11-05 00:00:00,HDFCBANK.NS,867.203002929688,0.0255235901576325,857.382202148438,842.476553780692,21.4883924905346
2024-11-06 00:00:00,HDFCBANK.NS,865.92041015625,-0.00147899946045447,858.865731375558,844.924421037946,21.2462703447602
2024-11-07 00:00:00,HDFCBANK.NS,861.62841796875,-0.00495656660492104,858.492213657924,847.588410877046,20.5930128553596
2024-11-08 00:00:00,HDFCBANK.NS,865.525695800781,0.00452315377575278,859.89115687779,849.750848679315,19.9087084064295
2024-11-11 00:00:00,HDFCBANK.NS,871.371704101563,0.00675428624377529,862.047729492188,852.45947265625,20.1831686916604
2024-11-12 00:00:00,HDFCBANK.NS,847.642395019531,-0.0272321317875448,860.701625279018,853.166579473586,20.0976037014773
2024-11-13 00:00:00,HDFCBANK.NS,829.463134765625,-0.0214468511258069,858.393537248884,853.101975213914,20.1885379705582
2024-11-14 00:00:00,HDFCBANK.NS,835.087158203125,0.00678031753525627,853.805559430804,852.936354864211,20.0981997592095
2024-11-18 00:00:00,HDFCBANK.NS,841.179748535156,0.00729575382902643,850.271179199219,853.686921619234,19.5577976442281
2024-11-19 00:00:00,HDFCBANK.NS,859.507080078125,0.0217876518959048,849.968130929129,855.105837867374,17.8266675558772
2024-11-21 00:00:00,HDFCBANK.NS,858.989013671875,-0.000602748270791336,849.034319196429,855.3994867234,17.0066839952106
2024-11-22 00:00:00,HDFCBANK.NS,861.159729003906,0.00252705831795474,847.575465611049,856.128912062872,15.3337254548303
2024-11-25 00:00:00,HDFCBANK.NS,880.892944335938,0.0229146982463479,852.325544084821,857.298807779948,15.40157580491
2024-11-26 00:00:00,HDFCBANK.NS,880.868347167969,-2.79229935111952e-05,859.669145856585,858.142171223958,14.7516128525409
2024-11-27 00:00:00,HDFCBANK.NS,894.06494140625,0.0149813468501949,868.094543457031,859.760768345424,15.9738059349379
2024-11-28 00:00:00,HDFCBANK.NS,884.617614746094,-0.0105667119049505,874.299952915737,861.145621163504,16.1485500445531
2024-11-29 00:00:00,HDFCBANK.NS,886.04833984375,0.0016173373374064,878.091561453683,862.183968680246,16.5804150559855
2024-12-02 00:00:00,HDFCBANK.NS,890.315612792969,0.00481607239394101,882.566789899554,863.830755324591,16.3375340232243
2024-12-03 00:00:00,HDFCBANK.NS,900.971557617188,0.0119687273491593,888.254193987165,865.959129696801,16.8185012095101
2024-12-04 00:00:00,HDFCBANK.NS,917.646179199219,0.0185073784417023,893.504656110491,868.843941824777,19.3271403500627
2024-12-05 00:00:00,HDFCBANK.NS,920.433532714844,0.00303750353764604,899.15682547433,872.406502859933,21.3517565519434
2024-12-06 00:00:00,HDFCBANK.NS,915.549499511719,-0.00530623128073073,902.226048060826,874.708716982887,22.8809340336262
2024-12-09 00:00:00,HDFCBANK.NS,922.530151367188,0.00762454881925191,907.642124720982,877.404418945313,24.7155748398326
2024-12-10 00:00:00,HDFCBANK.NS,921.592834472656,-0.00101602846599881,912.719909667969,880.25986735026,26.1692618315374
2024-12-11 00:00:00,HDFCBANK.NS,919.126159667969,-0.00267653427025499,916.835702078683,882.812270391555,27.1588559949832
2024-12-12 00:00:00,HDFCBANK.NS,917.226867675781,-0.00206641054898667,919.157889229911,884.995849609375,28.0488028155287
2024-12-13 00:00:00,HDFCBANK.NS,923.393493652344,0.00672311964889177,919.978934151786,888.603044782366,28.8984770879672
2024-12-16 00:00:00,HDFCBANK.NS,920.162170410156,-0.00349940005469011,919.940168108259,892.922046479725,29.4235639981557
2024-12-17 00:00:00,HDFCBANK.NS,904.400268554688,-0.0171294825654949,918.347420828683,896.22267078218,29.3080627323941
2024-12-18 00:00:00,HDFCBANK.NS,893.275573730469,-0.0123006319336868,914.168195452009,898.703424362909,28.482450324322
2024-12-19 00:00:00,HDFCBANK.NS,884.790283203125,-0.00949907372022695,908.91068812779,899.907386416481,28.2850737428539
2024-12-20 00:00:00,HDFCBANK.NS,873.93701171875,-0.0122664903654727,902.455095563616,900.619195847284,28.1330257375273
2024-12-23 00:00:00,HDFCBANK.NS,888.490295410156,0.01665255447047,898.349870954241,901.920651390439,27.7645490475214
2024-12-24 00:00:00,HDFCBANK.NS,887.059631347656,-0.00161021912100859,893.159319196429,902.214303152902,27.4767380473564
2024-12-26 00:00:00,HDFCBANK.NS,883.433654785156,-0.00408763563841956,887.912388392857,902.336460658482,27.3222954638149
2024-12-27 00:00:00,HDFCBANK.NS,887.133666992188,0.00418821740261985,885.445731026786,902.006399972098,26.2710956091654
2024-12-30 00:00:00,HDFCBANK.NS,877.094360351563,-0.0113165659405793,883.134129115513,901.648149762835,23.9333900284975
2024-12-31 00:00:00,HDFCBANK.NS,874.60302734375,-0.00284043897718588,881.678806849888,901.103134881882,21.8114677398225
2025-01-01 00:00:00,HDFCBANK.NS,879.486938476563,0.00558414615559403,882.471653529576,900.587483723958,19.8077166267463
2025-01-02 00:00:00,HDFCBANK.NS,884.913635253906,0.00617029831818061,881.960702078683,899.822820754278,18.8508373892428
2025-01-03 00:00:00,HDFCBANK.NS,862.935668945313,-0.0248362839411867,878.514421735491,897.217558361235,18.615037208545
2025-01-06 00:00:00,HDFCBANK.NS,843.843811035156,-0.0221243119240748,872.858729771205,893.57042875744,19.8693317861836
2025-01-07 00:00:00,HDFCBANK.NS,845.2744140625,0.00169534102002693,866.878836495536,890.223996117001,21.6069425000353
2025-01-08 00:00:00,HDFCBANK.NS,835.851867675781,-0.0111473223724267,860.987051827567,886.096458798363,23.8345931260846
2025-01-09 00:00:00,HDFCBANK.NS,822.778564453125,-0.0156406939174625,853.583557128906,881.391017368862,26.8120016657867
2025-01-10 00:00:00,HDFCBANK.NS,817.327209472656,-0.00662554327006817,844.703595842634,876.543448311942,29.7368982589241
2025-01-13 00:00:00,HDFCBANK.NS,804.549926757813,-0.0156330078905457,833.223066057478,871.177879696801,33.1957358881084
2025-01-14 00:00:00,HDFCBANK.NS,812.319885253906,0.00965752184877481,825.992239815848,865.888660249256,35.5690621263348
2025-01-15 00:00:00,HDFCBANK.NS,810.568542480469,-0.00215597673432565,821.238630022321,860.669916062128,37.5575859249678
2025-01-16 00:00:00,HDFCBANK.NS,815.008544921875,0.00547763971670938,816.914934430804,856.413167317708,38.489123522939
2025-01-17 00:00:00,HDFCBANK.NS,807.460571289063,-0.00926122024099273,812.859034946987,852.326738630022,39.3732037885538
2025-01-20 00:00:00,HDFCBANK.NS,814.613830566406,0.0088589579871671,811.692644391741,848.985002790179,39.7508025278007
2025-01-21 00:00:00,HDFCBANK.NS,810.247863769531,-0.0053595539788949,810.681309291295,845.952186221168,39.7111481068487
2025-01-22 00:00:00,HDFCBANK.NS,821.915222167969,0.0143997397835241,813.16206577846,842.781944638207,38.9236602135457
2025-01-23 00:00:00,HDFCBANK.NS,821.347900390625,-0.000690243667524886,814.451782226563,839.652814592634,37.9834681420929
2025-01-24 00:00:00,HDFCBANK.NS,813.898620605469,-0.00906957914132787,814.927507672991,836.341622488839,37.0869561933374
2025-01-27 00:00:00,HDFCBANK.NS,804.031921386719,-0.0121227619373652,813.35941859654,832.384396507626,35.8173872607285
2025-01-28 00:00:00,HDFCBANK.NS,824.061157226563,0.0249109958287467,815.730930873326,829.859005882626,33.6384964441936
2025-01-29 00:00:00,HDFCBANK.NS,827.465148925781,0.00413075130330755,817.566833496094,827.61434500558,32.0514222860121
2025-01-30 00:00:00,HDFCBANK.NS,834.470458984375,0.00846598804516187,821.027204241071,825.470703125,30.7703173342084
2025-01-31 00:00:00,HDFCBANK.NS,838.047119140625,0.00428614352700168,823.331760951451,823.238964262463,29.7490437974696
2025-02-01 00:00:00,HDFCBANK.NS,834.199096679688,-0.00459165406461089,825.167646135603,821.870556059338,29.1224389240267
2025-02-03 00:00:00,HDFCBANK.NS,827.810485839844,-0.00765837659771145,827.155055454799,821.107064383371,27.7218680395932
2025-02-04 00:00:00,HDFCBANK.NS,848.974487304688,0.0255662398904891,833.575422014509,821.283258347284,26.2545550118442
2025-02-05 00:00:00,HDFCBANK.NS,857.311767578125,0.00982041321395485,838.325509207589,822.305158342634,25.080147790437
2025-02-06 00:00:00,HDFCBANK.NS,860.29638671875,0.00348136961779545,843.015686035156,824.091721307664,23.6540856875686
2025-02-07 00:00:00,HDFCBANK.NS,854.820373535156,-0.0063652634930617,845.922816685268,825.877110072545,22.6304887531415
2025-02-10 00:00:00,HDFCBANK.NS,846.433776855469,-0.00981094618159868,847.120910644531,827.871579124814,21.4676110788064
2025-02-11 00:00:00,HDFCBANK.NS,839.3544921875,-0.00836366040857743,847.857395717076,829.158941359747,19.6898555446563
2025-02-12 00:00:00,HDFCBANK.NS,842.018493652344,0.00317386931223887,849.887111118862,830.656558082217,17.1452637880577
2025-02-13 00:00:00,HDFCBANK.NS,837.529113769531,-0.00533168798150661,848.252057756696,831.728966122582,16.0913264705648
2025-02-14 00:00:00,HDFCBANK.NS,836.123107910156,-0.00167875460835849,845.225106375558,833.093848818824,15.9146771757284
2025-02-17 00:00:00,HDFCBANK.NS,847.223083496094,0.0132755278270939,843.357491629464,834.646670386905,15.9853176795012
2025-02-18 00:00:00,HDFCBANK.NS,850.035095214844,0.00331909242503892,842.673880440848,836.541300455729,16.3875648023093
2025-02-19 00:00:00,HDFCBANK.NS,852.082397460938,0.00240849143478753,843.480826241629,837.977832612537,16.8306457346593
2025-02-20 00:00:00,HDFCBANK.NS,832.2998046875,-0.0232167602949977,842.473013741629,838.499351864769,16.6571415614575
